YearsExperience,Salary
0.7,82254.15
5.7,112098.51
8.8,84469.22
6.6,86980.59
4.4,43721.09
9.8,49115.76
9.0,98777.31
4.2,55299.89
4.2,74478.16
4.7,107874.86
0.6,104728.84
6.9,94300.27
6.4,60493.02
6.0,52467.32
0.0,92943.22
5.8,67235.91
9.2,114256.25
5.0,100767.39
9.1,105760.89
8.1,134629.05
2.0,80902.47
1.6,86575.73
1.6,62328.63
4.0,145447.54
2.1,61118.94
1.9,64897.47
1.3,119214.36
2.8,63514.54
3.6,109116.15
9.8,87256.68
4.4,130466.55
5.1,92325.32
6.7,109206.47
8.8,138388.25
9.9,100218.0
0.1,135558.95
2.3,73376.88
1.9,53126.05
4.4,45346.83
4.1,56213.31
2.9,116046.16
1.2,54696.94
4.4,92918.58
0.5,115215.96
9.3,93660.25
1.3,56053.79
3.7,92448.82
7.8,46937.86
0.8,110818.7
4.4,98512.8
6.9,86648.45
8.1,52878.48
1.3,129141.71
7.5,148718.5
6.3,47979.65
8.9,53534.12
4.7,119681.45
2.1,98554.86
3.5,120582.4
1.9,47741.42
5.6,91954.24
9.4,121891.57
0.2,42527.93
1.1,52824.05
0.0,80821.55
9.9,47124.58
6.4,103067.85
0.5,48273.33
1.4,47888.83
1.3,75984.53
4.8,55786.51
7.8,136376.34
2.4,45159.6
4.8,142077.45
7.3,78371.22
6.3,87495.34
7.9,126394.12
0.9,50530.01
1.1,106281.08
7.8,124096.9
1.0,67340.96
1.4,67334.49
4.9,43766.46
9.8,42998.76
6.9,54045.85
4.8,135925.01
6.3,146123.48
7.5,49596.32
0.0,46308.15
2.3,53961.02
0.2,48972.12
4.8,88823.49
4.4,79665.73
0.1,46168.2
1.6,62702.84
3.9,58781.02
6.8,84723.76
1.7,134259.73
8.6,130281.58
9.4,46770.84
3.3,42220.67
7.9,102663.67
2.3,107711.73
9.5,126424.28
2.5,114118.26
1.6,65476.82
4.3,97670.35
0.5,52135.49
3.7,65299.46
2.7,63852.97
1.7,63614.31
4.6,111637.05
3.7,76035.28
4.7,95282.83
4.7,108501.91
8.7,126269.32
2.9,128421.17
3.5,100087.41
2.6,93610.26
9.4,82024.42
8.2,48667.74
7.2,79833.39
8.5,65775.26
3.7,51715.68
6.7,59611.46
1.3,74319.99
2.1,131779.2
0.9,145407.29
2.5,116193.2
4.1,70970.45
4.2,42727.64
3.5,54983.01
3.1,132301.41
5.2,144781.94
0.9,103963.95
0.3,77746.2
0.1,130828.77
9.0,45910.77
9.5,134346.74
2.1,81425.98
1.7,50211.55
0.5,149027.39
9.7,56599.77
9.7,137943.15
4.1,60333.43
0.0,112289.58
7.1,129846.04
9.8,55799.17
5.5,110066.82
7.9,43273.48
6.7,48809.62
0.5,58607.48
6.6,116717.49
2.0,47212.46
6.2,75827.98
9.9,92018.99
6.0,148614.43
7.9,116127.95
9.4,57846.87
6.6,141049.7
8.9,90780.24
4.9,120912.18
1.1,148336.49
9.9,121446.98
6.9,149687.41
8.8,147938.15
5.9,68126.9
0.9,129727.69
9.1,83724.15
7.9,135398.14
4.5,60500.25
1.5,132079.91
9.7,149107.99
1.6,95241.53
1.3,48372.02
4.3,91413.71
1.7,65232.1
3.1,113889.76
1.0,110253.52
2.9,127068.82
7.9,42723.41
6.1,92660.98
6.7,86251.11
9.7,100472.28
6.1,109938.2
2.7,142082.12
5.8,125052.09
5.7,123976.07
8.2,95302.0
3.5,42873.91
5.5,69598.69
9.4,131290.11
9.5,135908.38
0.8,109465.26
5.0,89790.72
8.9,142893.23
5.6,119797.07
3.6,139985.2
9.1,50532.42
5.2,135123.36
8.0,103320.84
8.7,49000.77
2.5,80732.96
1.8,123858.29
5.0,106133.02
4.4,44244.22
0.9,84570.5
2.4,145572.68
4.2,121567.62
7.6,139389.17
2.0,97467.33
3.8,103501.77
0.8,111529.87
6.6,103405.18
5.6,107088.1
3.1,142335.56
5.5,107365.84
6.6,89798.26
2.3,139207.25
5.5,134964.11
5.9,102649.2
8.5,84601.39
4.4,66031.61
7.5,73815.23
0.8,66567.25
7.4,48367.77
6.0,100478.24
3.1,77178.07
8.4,43249.46
2.4,90052.09
0.9,101352.24
0.9,79781.33
3.8,64562.42
7.1,92154.94
5.8,124851.79
3.2,76903.96
7.5,79753.22
6.5,59236.21
6.6,106168.14
6.8,126885.62
5.9,107824.25
5.4,137247.79
1.8,142760.58
9.1,107395.84
1.4,61025.32
6.6,139504.2
0.9,113448.81
2.1,138467.88
4.0,127611.55
6.8,100465.06
3.1,86334.32
6.5,87811.6
8.5,61390.33
6.0,56575.18
2.6,136180.52
5.2,56278.67
8.2,89170.41
5.1,84457.94
0.2,67070.93
0.1,149950.35
0.1,53010.07
4.4,47973.18
9.5,84486.42
4.5,102245.01
3.2,108542.08
1.1,102634.19
1.4,51021.03
3.4,114648.12
8.4,87545.53
0.6,110203.17
5.4,67338.67
0.6,113578.99
5.5,106201.57
4.4,60013.11
3.2,71080.1
5.1,120087.45
3.6,112812.46
9.4,144833.18
4.4,54550.81
7.8,104764.46
0.4,110594.39
9.4,107994.9
3.0,137694.3
3.2,121459.16
2.8,126263.49
7.6,134922.47
4.2,78361.19
5.4,101929.81
0.8,49447.85
0.1,75201.31
6.6,101383.57
1.6,144511.59
3.3,69733.78
1.1,46311.18
4.4,89084.43
2.2,71319.79
6.1,101147.14
9.6,135652.97
5.3,126232.53
5.9,132474.3
9.7,64383.77
3.1,84666.97
2.5,68292.27
8.1,120306.93
8.4,138263.38
4.1,93035.54
3.6,83815.8
6.2,114119.98
7.0,116642.47
5.8,71989.09
4.9,53382.63
7.4,46039.06
6.5,66561.13
7.1,144288.51
1.4,83797.39
8.2,94892.56
6.6,123617.74
4.3,102093.63
5.4,145226.02
9.1,144080.23
4.1,117176.31
8.2,43558.9
1.9,123844.74
3.9,138039.48
3.4,148175.93
2.2,139387.2
2.6,73931.35
1.4,59939.92
0.6,80331.23
8.8,67497.8
7.1,135023.91
6.3,90544.72
9.0,79392.16
0.7,146850.83
8.5,79195.37
8.4,79787.08
2.9,136709.29
7.8,137076.07
2.2,99488.29
1.3,47852.83
3.3,40897.12
2.8,63942.46
0.6,142407.48
3.6,149247.16
4.0,40097.99
1.1,136334.47
5.2,106773.55
2.0,129749.57
6.6,57361.02
6.6,40065.61
9.7,145213.97
4.8,148665.09
1.7,117870.92
2.7,122835.79
6.8,118704.8
7.4,73108.76
6.2,145580.85
3.0,110548.81
5.3,44567.2
7.6,147030.18
6.7,75117.13
7.3,124652.13
1.4,143243.0
9.6,138197.71
3.9,119627.17
1.5,116301.9
3.4,102433.26
2.7,142439.34
9.2,70214.23
3.9,83813.42
5.0,73098.18
4.4,124997.22
7.4,84749.01
3.1,108629.35
1.9,97260.3
0.4,90818.72
4.4,102149.38
5.6,136915.98
6.5,73406.37
7.0,46701.12
8.2,79535.43
1.8,139743.99
9.1,110682.45
5.4,45856.94
8.2,104090.41
2.6,105591.25
7.9,147928.89
0.5,64534.91
2.7,40182.77
8.2,98996.73
6.6,65293.67
8.4,126884.51
3.2,95834.84
0.3,121574.56
0.9,62412.45
5.6,104573.77
6.6,91699.58
5.7,122765.71
5.0,97475.85
9.2,100359.23
0.4,49340.56
0.4,134870.12
8.2,138182.89
8.5,53857.54
9.8,111936.32
9.8,126335.19
5.2,91332.48
5.0,79886.99
7.8,111496.14
1.8,91262.64
9.5,127850.43
5.5,139459.99
3.3,111628.16
4.4,49693.47
7.0,81033.07
2.3,79428.74
5.6,108146.23
5.4,81019.58
8.6,106584.63
8.9,50416.16
0.5,43342.77
7.2,46252.54
1.6,144079.22
4.4,66946.74
2.7,105927.89
1.4,114251.02
6.8,77390.57
10.0,143669.57
7.2,120495.2
9.4,115482.0
1.5,123549.44
7.6,59026.07
1.6,111314.51
4.5,69204.88
9.9,148844.72
0.4,129844.98
4.7,52017.71
8.1,74119.02
6.1,49460.87
0.5,143351.64
8.9,59697.84
8.9,127553.58
8.1,130483.58
7.2,93089.21
7.2,136531.87
3.9,112454.56
1.9,63477.24
2.7,77593.43
3.2,115912.1
5.4,44113.85
8.9,86822.59
4.7,117774.7
5.3,103609.16
9.6,126989.47
3.1,64023.0
0.8,134265.06
0.6,50936.07
2.1,83986.29
10.0,93849.58
0.9,136725.88
7.8,47031.01
5.0,112218.28
8.5,74089.69
0.6,135103.92
6.4,68774.6
2.8,81391.82
5.4,78555.56
5.3,64988.3
1.5,69715.45
8.1,51066.78
5.8,141866.9
1.7,48556.65
0.9,84844.97
0.7,50416.73
7.4,115771.55
2.8,43442.25
2.5,130912.79
3.8,65297.76
0.7,101885.27
8.4,78534.95
9.8,114238.24
0.7,130449.94
1.7,48214.36
1.3,54725.87
2.4,107083.23
7.5,51445.89
9.3,117539.74
6.5,79243.86
2.5,63114.14
7.4,146660.04
3.6,40908.12
1.4,59467.19
3.1,46856.23
6.4,64412.22
4.5,136605.26
6.0,67738.55
9.4,68089.2
0.2,127791.92
9.9,96171.98
4.5,148924.54
9.1,96122.94
1.4,44331.69
2.8,70622.34
4.9,106553.94
1.5,101669.08
1.6,53029.81
2.9,56694.84
3.6,98336.84
4.6,106324.17
0.3,132206.41
9.5,92414.46
6.2,62848.8
1.4,138868.14
5.8,136912.69
5.0,100796.54
8.3,80538.75
4.7,105576.39
8.9,52406.25
8.5,102199.42
2.7,113489.05
4.7,58073.05
4.7,81040.33
7.1,103446.96
5.8,134962.77
4.8,57895.91
6.3,127727.14
2.9,78087.2
5.9,67790.98
8.4,108357.63
0.2,69195.71
5.4,136970.15
1.0,143195.69
3.4,115323.98
2.0,127454.75
4.8,116050.79
2.1,117510.44
8.7,60633.32
7.3,87217.02
6.7,99570.16
3.4,77555.09
3.3,148601.83
6.9,127433.83
3.9,88521.3
9.2,128698.94
2.2,146595.12
3.1,66306.56
2.3,112574.74
1.8,51749.13
8.5,43897.55
7.3,127095.48
4.0,110672.11
7.1,50388.69
1.1,68875.56
7.3,95121.64
3.5,65273.07
1.8,138811.77
9.7,134793.56
7.8,63576.53
5.8,100032.15
6.1,128603.07
8.4,83784.04
9.8,40061.44
9.7,66060.55
2.3,96384.02
1.8,87819.62
6.6,40823.09
0.3,133257.16
1.6,101546.8
8.4,73976.82
0.9,41708.93
4.4,145160.82
8.0,140458.12
9.5,92339.92
4.7,137740.96
7.4,67369.94
1.6,103373.65
5.8,87919.77
4.2,64175.25
5.2,76576.75
1.8,53946.84
5.5,66602.66
9.8,119229.28
4.8,80426.05
0.0,137330.66
0.3,116915.56
5.0,133168.28
9.7,132368.24
7.4,71347.62
1.9,98849.52
0.6,139374.98
4.8,128271.23
6.3,106800.48
0.1,85474.85
8.6,119712.49
1.7,144176.51
2.5,63968.0
10.0,134181.1
1.9,81440.96
0.2,40614.86
9.6,75010.14
2.0,137528.28
1.1,81576.1
10.0,62959.89
7.5,92433.34
5.2,64811.34
4.3,81112.34
9.1,115858.39
3.8,61489.79
1.4,90775.56
6.0,43352.6
5.0,116444.07
2.1,106606.51
1.5,71691.4
6.6,74290.53
4.1,91602.75
6.3,73557.26
9.9,49046.68
1.0,93257.03
9.6,97184.65
0.4,84518.32
7.2,115706.36
0.5,89654.43
5.9,52774.39
9.4,79749.5
8.5,136313.92
4.5,96758.33
0.6,96851.77
7.4,89696.56
1.6,98648.91
0.6,137109.15
3.9,73325.56
1.0,78759.32
5.1,43010.62
5.9,73310.2
3.4,87953.71
2.9,45532.11
6.3,55929.71
5.6,90684.02
6.4,111133.09
5.0,73582.62
2.0,43857.12
6.6,87859.32
6.6,88171.49
5.7,107030.08
5.9,102627.02
4.1,122936.26
0.2,41049.0
9.2,106655.4
8.4,45163.34
6.4,83694.12
7.0,66379.05
4.6,132541.26
3.3,114247.97
4.2,98481.09
9.7,111517.79
0.6,54707.68
0.9,81881.93
7.0,122632.22
2.4,130492.75
2.1,101369.97
1.2,104722.22
2.2,71151.83
5.7,78643.13
2.8,145750.44
6.5,147927.48
8.8,73306.39
8.5,125733.53
9.1,145035.97
1.9,97885.88
7.9,87454.7
6.1,110960.77
1.8,122938.5
2.1,117788.41
3.8,92321.88
2.0,146411.87
4.4,77893.98
1.6,113243.91
0.0,101553.09
0.1,98622.37
0.8,78673.77
3.7,64703.7
1.2,120297.06
9.8,64940.96
6.4,82495.76
2.1,122106.45
0.1,99627.9
2.7,139577.08
9.8,91572.74
1.3,72855.69
0.1,58384.7
2.3,58375.12
0.5,59244.89
8.8,125607.73
5.9,124770.81
9.5,67782.32
2.0,50747.52
1.2,65059.45
6.3,91048.22
5.2,103851.82
5.2,69346.49
0.7,103097.48
2.7,85086.24
1.6,111813.08
8.4,70886.41
1.7,66585.23
8.2,138118.94
7.2,59936.44
4.1,77371.12
2.4,65053.71
2.3,73586.27
9.5,132697.53
9.7,44614.45
3.2,64121.59
8.9,58799.8
5.3,147255.52
1.9,50127.64
4.9,119902.05
5.0,146073.18
7.2,135246.94
5.6,98553.94
3.8,130446.03
0.6,116701.03
7.1,62894.75
3.6,57428.23
5.2,65147.98
7.6,89294.17
6.1,49294.32
4.4,104334.8
1.4,91849.76
1.2,40739.41
2.6,101234.79
5.9,52030.63
1.3,75619.72
8.9,73750.85
3.5,66224.55
7.7,68683.15
6.7,90664.26
5.5,129434.49
3.5,45084.83
2.6,76621.4
0.2,40984.67
6.9,55468.59
9.3,47867.14
1.8,131697.76
3.9,103765.74
1.1,103011.63
7.9,54378.33
7.1,132064.95
7.2,147903.11
4.2,124303.03
0.6,95811.37
9.3,114535.47
6.3,130813.2
0.6,125825.52
6.5,54096.85
8.6,42832.52
4.4,113106.81
1.6,54748.8
7.1,69157.02
1.4,64839.57
3.1,68885.71
2.7,146740.9
2.3,76063.75
2.6,130039.31
6.3,90436.64
10.0,139800.91
2.9,106876.54
4.3,102030.03
4.1,137438.97
4.2,82790.71
9.2,141875.11
6.7,67208.43
7.3,87108.3
9.4,41401.77
7.8,140530.96
9.6,59263.8
4.0,57679.37
4.4,89694.04
1.5,114362.13
9.6,143043.64
8.7,55261.15
0.3,87499.7
0.1,57210.02
3.2,147096.97
8.3,86066.48
2.1,108997.59
7.0,107508.62
7.4,107111.86
0.1,40335.34
1.5,134524.39
0.6,46799.92
7.1,118153.94
4.8,44947.16
2.6,94239.46
5.7,147182.64
5.4,85441.27
4.5,92334.18
5.8,49599.87
3.6,70308.53
1.3,127764.82
3.4,139617.59
9.4,136682.02
0.4,45180.98
8.4,94811.14
1.4,46802.8
0.4,143178.71
5.7,54040.35
5.6,52482.14
0.7,72190.37
6.1,101362.44
7.8,41171.97
1.5,145621.03
8.9,128444.43
6.3,101522.05
8.6,124001.8
3.0,62731.96
3.8,40367.35
5.8,100808.08
0.1,47022.82
2.0,134993.93
7.5,135890.7
2.3,125594.82
5.0,40815.53
1.5,61926.75
2.0,133909.4
8.0,131382.86
1.5,61153.29
9.2,114837.44
10.0,114912.37
5.7,75008.06
9.2,88436.83
4.9,114709.91
9.2,137175.83
5.0,106381.2
5.3,54340.03
8.8,51880.3
3.9,103028.72
6.3,59558.53
2.7,107470.63
4.2,132985.62
0.7,71928.96
9.9,46158.12
6.7,97745.18
2.5,119695.96
0.6,80731.87
8.3,136261.04
2.4,80805.19
1.0,132388.66
2.8,92680.51
8.2,55883.32
0.5,92898.1
7.9,101687.13
1.7,96921.77
6.7,142623.49
6.6,125797.29
2.3,68925.54
7.6,131846.1
0.3,80929.21
0.3,53850.7
9.6,82212.95
3.5,76965.56
0.2,141860.23
7.4,70183.23
2.8,140350.27
3.5,63514.44
8.7,67419.4
7.4,123474.01
4.8,80196.04
8.4,81807.81
1.4,48123.4
9.0,95375.27
4.7,80933.72
2.8,108495.97
6.2,119561.95
9.1,69186.84
7.8,112952.5
6.0,130550.32
4.2,142709.11
8.5,146049.72
0.2,58258.33
4.6,83852.98
8.5,110425.06
3.0,149827.29
5.6,116250.98
1.0,134401.4
2.2,60076.16
7.3,53983.64
7.9,120704.29
7.9,44088.24
2.1,135984.63
5.7,100978.74
9.2,113382.76
2.1,75220.53
9.7,135897.37
9.5,45225.56
1.0,41143.5
5.3,43786.89
0.3,96029.1
4.4,71488.18
0.7,99230.62
3.8,111851.6
4.3,74587.43
7.6,87092.63
9.8,117028.15
7.5,145310.59
6.2,118661.1
0.3,62280.37
9.3,124789.61
0.7,48606.27
3.5,80780.26
0.9,70004.21
5.7,77775.45
7.9,147100.03
8.6,134826.49
0.7,46129.8
2.4,113148.75
1.5,82369.37
9.6,54198.55
6.5,48366.94
2.2,65690.4
7.7,44112.99
0.9,73059.26
4.2,40700.69
3.5,75972.16
9.2,107279.67
0.0,87133.16
5.7,123979.75
1.7,51636.15
3.3,78726.35
4.3,125599.77
4.6,63812.91
9.5,94129.7
1.7,106023.78
9.7,109281.63
5.5,98077.43
7.3,147458.85
7.8,130654.51
2.3,144317.72
7.2,142624.47
3.2,44597.41
4.2,113640.3
8.0,79817.47
2.9,137210.57
6.6,58202.22
5.2,141242.07
2.9,96094.4
5.7,110290.27
2.7,89752.0
9.3,64200.33
0.2,129486.96
4.0,59939.08
8.0,139791.79
6.7,57591.91
1.9,81614.84
0.9,135295.89
3.9,97481.62
2.5,94264.63
3.8,64579.66
0.9,146850.48
2.6,126537.52
2.4,119609.35
5.4,89021.09
8.3,99671.82
6.3,47698.25
7.4,42607.95
2.2,122929.89
3.9,123289.85
2.3,46391.66
6.0,82010.29
7.2,85377.95
8.0,103070.65
4.1,104335.93
8.1,89551.54
2.5,139798.59
5.8,130135.23
0.1,95217.04
7.0,65128.84
2.0,112082.63
3.9,55603.21
7.9,98828.94
8.9,93420.24
0.1,41732.49
1.3,43926.12
5.3,102106.37
3.0,97602.88
0.4,107111.37
5.0,125132.16
4.4,107734.91
6.7,109592.75
6.0,102023.55
7.9,47542.19
2.8,136706.05
8.0,51028.28
6.3,58779.39
4.3,123093.15
3.6,133220.18
4.4,92883.37
0.5,64658.82
1.3,120485.88
2.0,48033.56
3.9,68650.12
1.6,97430.24
4.0,142597.83
1.4,118797.06
9.9,71657.39
1.2,148619.75
5.8,134268.43
1.9,116938.72
9.5,46616.12
4.3,74920.07
6.9,69723.8
4.8,43522.26
9.7,95583.85
2.4,143851.87
7.8,73893.12
5.9,61564.97
6.9,134904.92
1.4,77897.23
2.7,67161.06
8.5,139198.11
0.8,55332.22
9.0,80675.0
1.6,71154.46
0.2,70711.85
2.6,54939.77
6.3,82526.49
4.8,98314.24
7.0,88690.62
7.8,78345.58
7.4,60653.67
6.4,126215.24
0.7,60737.28
7.0,61243.76
4.2,56618.98
3.2,98940.01
1.3,108761.72
6.3,88162.94
7.5,97631.76
2.1,61424.12
0.4,132383.84
6.4,58106.13
7.5,97738.91
6.8,72831.55
1.3,146424.52
9.1,101128.01
7.4,96089.29
2.8,118897.93
9.6,82611.68
0.4,112306.68
3.6,47022.52
0.9,95883.29
1.3,144892.12
3.6,70631.75
5.2,57875.12
7.0,51874.78
1.9,107530.74
6.2,148461.66
6.4,57939.61
8.8,61106.05
1.9,69137.79
7.5,75230.94
6.6,51647.47
8.7,56527.23
4.4,144096.09
6.4,91335.07
3.4,49529.04
3.5,142029.07
9.0,144726.01
9.0,133512.6
0.2,57299.03
3.2,88272.54
7.2,43560.63
2.9,90718.14
9.2,120102.74
9.7,89031.09
2.6,44344.08
8.4,105152.24
7.3,131085.82
1.9,80031.69
0.1,41369.81
4.7,98901.31
9.6,61272.14
3.0,62892.24
8.7,102870.46
7.3,99328.9
8.0,97235.53
8.0,80707.43
7.7,132161.1
7.8,130067.32
5.1,124465.95
3.9,85373.0
2.6,61780.82
4.4,52669.92
0.7,92901.45
3.6,50158.71
1.9,60469.14
8.9,131395.15
1.2,46522.95
8.6,69200.22
0.5,64801.63
8.9,45077.06
5.8,148884.88
2.6,79091.8
9.6,86674.09
3.0,53505.5
8.3,64333.03
9.6,105197.49
2.5,117623.03
8.5,53118.71
9.3,126223.09
0.6,115076.8
9.3,125759.52
6.8,108261.37
5.4,145231.6
7.6,51442.63
1.9,135251.48
8.9,115337.61
1.9,75390.51
9.6,129215.73
3.2,63246.44
1.7,90623.95
8.5,69502.68
9.0,144061.26
5.8,70750.06
7.5,58482.62
2.2,82052.37
5.7,145262.44
5.8,80094.95
0.9,59775.79
8.6,138055.66
6.4,57506.11
8.8,79743.76
7.1,91877.85
3.0,78420.67
2.5,97313.98
1.1,79719.17
6.0,122754.01
1.0,131520.12
0.9,100041.42
4.6,43941.01
7.4,89512.48
7.6,97452.54
3.2,70412.68
0.4,101383.93
8.0,101928.13
1.4,82215.55
0.9,106520.01
3.1,113571.55
7.7,68796.47
0.0,71650.8
8.4,45909.52
8.5,120597.3
0.7,143437.14
6.5,86516.38
8.0,76417.12
7.7,65475.36
4.2,53889.27
2.2,149690.62
8.9,97754.84
9.1,87996.95
2.3,144120.14
5.3,96234.64
0.5,116241.67
9.1,143718.97
1.5,53839.55
2.0,43769.27
3.2,84837.95
8.8,55352.35
7.5,104212.63
5.3,112019.28
4.7,69686.75
3.2,69862.56
9.6,76852.35
3.9,135134.69
4.9,93708.05
7.7,57151.18
0.4,138917.47
7.8,42278.08
7.9,139086.69
9.2,108222.07
6.9,122628.62
8.7,119000.1
8.9,109352.1
3.0,122645.34
1.5,131083.07
8.8,122391.8
8.1,102474.09
6.4,98659.61
6.2,68092.23
9.0,117495.66
7.5,83856.04
7.7,44821.8
8.6,80980.04
8.5,52543.13
4.2,93962.05
1.6,118789.23
2.4,91479.58
7.3,93057.09
3.5,148246.78
10.0,138570.92
2.3,84706.79
3.1,103353.43
2.3,113244.44
9.6,140690.52
3.1,102797.2
0.3,59782.6
8.3,109149.43
6.8,49385.0
8.6,57304.37
4.5,126270.57
5.6,106285.9
1.5,65790.84
1.2,104889.11
3.1,148807.94
4.1,42332.76
1.2,80452.75
2.1,102326.93
5.9,82662.86
5.4,146774.82
3.4,60231.2
4.8,115415.62
1.2,97508.11
8.0,108576.01
2.8,109345.1
2.5,55128.88
9.9,64511.86
0.6,115091.82
5.6,131781.21
1.2,61615.3
8.9,82166.13
8.2,73672.77
9.9,74040.01
7.5,124042.46
5.7,122623.49
0.8,140145.49
4.8,129197.27
3.9,119396.96
4.8,56717.86
6.1,142177.9
7.1,90101.83
3.9,47513.3
0.8,86618.29
0.3,125088.23
0.6,78245.67
4.1,126551.62
4.9,86663.5
0.3,88398.21
3.5,54510.31
2.0,50928.9
4.8,92572.83
8.7,130871.61
1.2,81266.56
3.7,84323.78
8.9,120227.35
1.0,136189.65
3.1,101363.63
4.3,82557.3
8.1,94172.36
1.4,46000.93
8.0,106072.74
3.4,87507.7
0.2,71251.59
9.5,67359.33
1.6,134725.42
7.7,81544.13
8.7,114996.54
5.2,52697.4
1.7,133633.36
2.9,107040.3
4.0,128957.29
2.3,141945.63
7.8,97655.2
8.2,142365.77
7.6,89384.1
6.0,130776.71
3.9,141247.46
2.0,104457.41
9.4,64566.8
1.8,133411.52
0.6,93526.99
3.0,149903.06
6.7,89120.49
8.2,143123.68
3.0,114602.11
7.4,130177.05
5.0,129476.88
1.7,94895.8
6.0,114004.46
4.2,101857.02
9.2,122966.4
5.7,135146.33
2.5,65111.84
9.8,50998.9
0.3,42219.13
3.8,95349.58
4.2,47497.38
2.3,64088.31
6.8,76025.33
5.6,118726.67
2.8,72019.88
1.0,52543.63
0.6,62060.99
3.3,87391.89
9.5,117048.88
7.8,116367.26
0.9,48104.23
0.1,59754.01
6.3,146698.17
0.8,80665.73
0.3,134557.15
9.8,51291.49
3.9,63259.28
6.0,129128.14
9.6,106456.89
4.7,146263.75
2.6,124221.31
4.3,53983.88
0.5,49153.3
5.4,113154.15
1.6,111424.67
2.7,89514.62
6.0,51401.75
2.6,123047.57
1.8,118421.73
5.2,51753.21
1.5,82022.15
6.0,99915.16
8.2,147194.79
5.6,145430.96
5.1,63139.35
1.8,57259.5
4.9,61706.81
0.8,44274.03
2.4,40648.36
0.5,102538.23
6.9,63398.28
2.8,131490.12
7.6,105954.34
1.2,84320.59
7.1,108406.23
0.7,44350.41
9.8,62428.41
3.3,65668.84
5.1,59411.97
0.2,99895.78
8.3,65839.05
6.9,108419.63
6.5,115285.23
2.1,119175.5
8.6,149255.6
2.4,140415.69
2.9,139001.33
0.2,105064.35
7.3,149717.28
6.7,113898.92
1.4,121973.19
1.0,129729.96
3.1,43063.15
5.7,67671.58
1.1,105675.65
7.2,123047.3
6.4,145394.45
1.6,119284.63
4.0,64971.28
5.8,58179.35
6.9,126085.58
7.6,122630.23
8.7,134132.15
3.5,106883.7
6.9,59420.91
9.0,105753.72
7.4,103545.66
9.4,124577.83
4.1,55631.97
7.4,97176.61
0.6,138247.15
0.4,94814.5
4.5,68481.5
7.4,41570.67
2.4,148861.75
0.5,132374.06
6.2,148673.31
1.2,136338.74
9.9,64199.66
5.3,109203.15
3.6,135811.37
6.4,108842.36
1.4,144561.16
5.0,140526.04
0.0,59841.98
1.6,56228.6
8.1,49295.16
4.0,67228.46
6.2,123336.31
1.1,79845.19
8.4,60239.82
4.3,66546.43
7.4,63443.36
1.9,103219.05
5.4,122264.97
6.6,55722.89
7.0,51327.04
9.1,82465.32
8.5,114610.3
6.3,97041.16
2.5,49048.51
2.5,59476.13
4.0,40256.87
5.5,111861.47
9.0,96990.0
5.2,40030.2
8.1,75793.54
1.6,136120.2
0.9,146062.43
4.0,98800.05
5.5,133869.31
5.2,68042.34
4.7,97862.79
0.4,129381.01
9.9,56823.62
9.2,140835.37
1.6,106927.02
7.5,105982.27
6.3,124388.44
9.5,43897.45
8.0,143017.97
7.9,96498.07
4.1,125346.42
3.1,43502.88
6.7,65469.89
2.6,133853.19
6.6,52151.53
3.6,56330.72
5.5,140774.83
3.6,138165.32
4.0,148625.37
2.0,40594.15
4.8,125663.74
2.7,80326.06
4.9,97693.64
2.9,100235.51
7.3,47663.72
5.8,110707.68
7.0,89908.89
4.0,64712.89
0.6,85964.1
2.5,108242.22
7.3,46823.36
6.7,149358.37
5.7,105867.25
5.4,107244.09
3.4,145989.46
6.2,56277.21
3.4,129565.57
9.6,96473.69
1.4,57082.74
5.5,87467.05
4.9,61997.81
7.0,79220.04
6.9,67599.49
8.5,65315.68
7.0,85126.2
9.5,131377.69
8.5,123037.25
2.0,128366.69
0.4,49685.22
7.0,136051.17
5.2,114107.22
1.3,53157.96
7.2,119517.53
0.7,144008.72
8.8,43421.71
2.8,69786.66
9.1,131882.81
7.8,76678.63
7.6,98034.57
6.9,122282.47
8.9,45932.84
1.9,72643.21
6.4,130575.73
1.8,55316.97
8.9,62634.3
0.3,74643.77
4.1,126021.66
8.4,148128.3
3.6,99095.74
0.7,48145.11
6.7,85298.33
1.7,69625.69
1.8,69281.7
8.7,111432.89
9.7,132065.59
0.3,106916.3
6.6,63816.33
6.0,145174.96
6.4,112480.46
6.9,103332.22
1.2,128071.46
4.0,139933.63
7.3,101962.66
9.4,91183.26
9.3,45562.42
2.6,99461.86
6.7,97472.44
2.6,48108.71
3.4,108877.0
7.9,130036.69
8.4,132732.89
9.3,49361.0
9.7,77912.26
0.3,145517.52
3.0,65009.33
6.9,100879.19
3.4,55810.57
6.9,95428.2
7.7,83234.87
0.9,62576.41
7.1,142654.93
1.8,80379.28
8.1,131603.56
3.9,126146.62
2.0,74694.07
5.2,66743.68
7.5,76026.33
7.2,79614.11
8.7,84316.81
2.4,44923.29
8.2,71916.88
2.5,96202.29
8.9,121963.75
8.9,132719.27
7.8,127753.81
2.0,122384.03
1.0,96400.17
4.2,126526.82
6.1,59257.67
9.8,42969.93
7.6,117644.2
6.7,129235.47
1.4,93407.29
6.4,138799.86
2.0,40198.95
7.7,58275.29
8.9,51317.29
1.4,111091.88
9.6,130814.16
5.1,80064.38
0.4,149361.42
6.6,135000.31
7.1,92855.96
0.7,140471.12
1.8,123645.18
2.4,49040.1
7.4,108125.99
