YearsExperience,Salary
7.8,123255.0
9.2,73179.47
9.5,112793.01
7.1,79425.38
9.7,97602.17
9.6,127717.7
1.0,101183.71
3.1,67488.2
8.1,87443.51
6.9,101769.37
3.0,143432.2
8.1,142387.9
3.0,101115.37
2.3,143880.95
0.8,85024.15
4.0,113460.64
0.2,94457.15
7.1,148461.93
5.8,46200.5
3.9,109112.05
0.8,98533.43
8.0,97917.96
5.6,85024.1
6.4,118820.81
9.9,132477.12
9.0,49850.99
5.0,88487.1
7.9,86917.34
2.3,104978.46
1.8,43616.65
6.9,50926.18
0.2,91638.19
9.9,137077.26
2.1,79550.16
1.5,136742.78
1.0,149797.44
8.9,86731.24
7.8,137547.53
4.2,100965.8
3.7,70454.07
0.8,77629.28
6.1,82849.72
7.7,71100.74
4.6,93096.25
2.7,126388.5
0.4,46567.99
0.4,71636.17
6.1,128232.8
0.0,130604.07
0.2,67323.73
7.2,89476.25
9.1,99387.08
6.9,89216.09
7.0,94463.38
3.9,99694.25
8.4,141703.19
3.5,75439.04
2.3,66842.56
3.6,68470.22
7.1,71640.59
6.6,97815.52
0.8,81491.73
4.3,119125.01
1.7,45888.62
3.3,41009.83
6.0,74959.52
0.8,143064.53
7.3,107237.8
9.3,55830.34
4.9,71655.9
4.9,91583.82
2.2,112169.24
7.8,99466.47
8.1,53115.05
4.7,141458.28
0.1,148139.4
3.3,101846.77
7.7,51018.62
4.2,140985.33
1.2,119759.66
7.1,45232.03
4.8,101857.26
7.8,77802.12
4.2,128987.21
5.4,127932.94
6.2,113263.53
5.4,65905.88
7.0,114297.99
5.8,90426.38
3.9,112865.04
8.2,57980.67
2.8,97739.86
1.9,147393.15
5.5,139026.83
0.0,141234.44
10.0,56854.46
6.1,83799.07
7.5,142458.45
5.0,76028.73
5.7,117573.98
4.5,119297.46
6.2,84442.29
9.1,48363.78
1.1,112321.53
3.7,50298.15
0.6,103542.11
9.4,126071.15
2.2,134482.87
2.1,64941.08
1.7,47911.85
1.1,131719.44
7.2,144297.44
1.5,100897.19
2.4,148915.09
9.2,99931.03
3.8,52890.77
7.6,130676.1
9.0,52207.41
4.8,110946.49
4.3,138847.83
7.9,122881.74
2.8,87033.64
2.5,55982.6
4.1,78501.96
7.8,60356.02
7.1,127948.69
3.3,84271.74
2.0,64204.23
8.6,91594.43
2.8,58455.68
0.3,140185.8
1.9,76124.18
7.3,88409.48
6.8,92527.06
9.1,51506.41
0.7,65792.93
3.9,82326.61
7.0,44045.15
8.3,90117.53
9.5,48944.13
3.1,103394.57
4.8,138436.08
0.4,113346.78
0.4,129491.14
0.0,40359.51
1.8,136378.56
7.6,45544.53
6.4,142232.29
1.2,138726.5
3.2,44558.62
6.3,103502.49
5.5,82105.92
7.1,69362.97
9.0,91045.87
2.7,147486.58
9.0,124165.68
0.0,101518.46
6.8,40130.05
3.5,88285.16
7.5,42277.38
8.8,90551.68
4.0,71561.01
8.0,62748.58
2.6,64725.55
8.3,103082.61
9.6,94684.97
0.1,104261.39
4.9,123630.94
2.6,97428.12
7.3,145637.4
1.1,147256.32
6.8,100908.15
3.8,147440.89
2.9,149763.73
7.3,43351.04
5.5,103609.0
9.0,123788.11
1.4,84591.86
9.0,59710.75
4.7,67968.98
0.4,63529.89
6.3,45458.5
4.7,71481.31
7.9,90956.15
2.5,69652.44
1.3,87534.49
2.5,68475.87
3.2,119364.62
2.4,77327.89
6.4,133418.18
7.4,50265.51
8.9,144692.39
1.9,64318.71
9.7,114651.7
8.0,67794.23
3.5,123588.46
3.4,53999.65
0.6,83444.6
2.0,62059.53
9.7,47985.04
7.9,129375.49
9.7,75675.55
2.9,87238.26
3.2,98752.66
7.1,51761.31
9.2,46341.82
6.9,128820.16
0.3,127073.4
4.2,145896.19
1.9,84386.84
5.0,46153.92
8.2,61760.51
6.4,120665.0
5.2,99587.44
1.8,122546.03
4.5,136114.88
8.5,59638.28
6.3,77718.37
2.6,121622.08
6.9,128368.22
2.0,59032.52
2.0,74999.0
5.4,132711.56
7.5,110858.46
8.5,109569.66
9.2,70077.45
5.2,92856.49
6.7,73841.31
7.5,129374.03
9.4,73648.5
6.0,139551.09
1.8,92518.37
7.1,97078.75
2.1,116707.49
7.1,50877.96
1.2,92271.45
7.2,115267.39
3.9,46947.0
6.3,102474.45
2.8,87091.05
6.6,147986.28
0.2,138754.72
7.7,60539.3
7.3,149627.57
6.8,56427.55
9.4,52165.4
1.7,144133.94
4.1,91910.37
9.5,116455.01
0.7,61916.76
2.0,84883.24
0.7,110072.41
0.7,46350.73
6.0,132268.53
5.5,125745.33
3.3,63462.79
0.7,132526.86
0.1,108826.05
0.8,105434.65
7.0,144011.92
3.8,118264.98
6.3,56696.81
0.4,72098.1
4.2,45145.9
1.9,41434.48
6.2,131337.07
6.4,71483.45
0.0,51913.87
3.3,119667.72
8.4,80373.24
5.5,86993.27
6.4,112913.87
9.7,69980.81
3.3,82370.04
4.0,92661.68
9.5,54893.21
2.3,71109.79
0.3,54851.23
0.8,80585.85
6.8,75302.4
9.8,54030.87
7.7,68628.17
2.8,57197.1
6.7,82642.9
9.3,66885.89
0.2,74755.53
4.3,112795.89
1.4,60345.55
7.8,113678.46
5.0,147530.84
6.4,54621.04
6.7,91493.37
6.8,93295.32
0.7,137890.0
3.5,77927.13
1.1,92194.52
4.0,128277.8
8.1,143471.03
2.5,50076.49
8.7,109467.78
0.4,130401.82
0.9,62885.15
3.3,62846.86
5.5,134580.99
0.0,90583.36
1.1,121994.26
4.2,73696.5
9.4,73156.49
0.7,50368.65
7.8,74268.84
5.3,60472.49
3.7,71859.54
7.5,52044.91
4.8,120827.18
7.3,136357.06
6.9,68325.81
8.6,104469.09
5.2,70531.69
0.5,104838.9
3.4,117385.16
0.5,69122.38
1.7,132443.3
2.6,60634.74
10.0,135766.12
4.9,91745.24
9.3,62142.5
6.0,110648.54
1.7,106001.31
2.5,87885.9
8.6,122969.6
7.1,67494.7
9.2,141977.05
0.9,136054.12
4.8,59782.19
7.7,110474.36
3.4,75300.05
1.4,128394.28
8.0,95584.28
4.2,41795.2
9.7,139262.88
2.0,48291.17
7.0,97828.26
4.7,93512.29
6.3,55988.52
4.8,82416.37
9.9,126621.63
8.5,122347.4
0.0,115966.1
2.0,124156.52
0.7,41504.82
9.3,99344.36
9.0,94919.72
9.5,69502.15
3.6,141141.59
9.1,114793.55
0.8,93043.77
9.8,121640.16
1.1,87313.46
0.4,46077.99
8.7,129862.81
7.0,115588.89
8.1,148767.6
9.5,120293.62
2.3,69657.05
6.0,106096.22
4.3,127280.64
3.4,104303.4
5.5,106804.73
3.5,115318.61
7.6,130475.81
6.7,148448.34
7.3,73520.06
3.4,85982.46
8.7,48329.19
6.8,78870.72
3.0,69488.75
1.5,140601.95
6.3,128607.76
0.2,116712.32
8.5,138416.92
5.6,138306.63
4.7,72334.6
4.1,42762.94
1.8,78768.24
4.0,46450.12
0.1,83247.01
6.5,121296.47
1.7,76105.68
4.6,43970.98
7.3,83004.61
6.5,76323.5
4.1,71073.59
2.5,122445.14
3.8,51620.28
1.1,122117.22
7.2,83037.54
2.7,141738.58
3.1,103235.27
1.9,114149.31
4.2,42248.37
2.9,71162.43
7.5,115647.59
4.3,140789.37
9.6,121140.02
1.1,108285.59
0.4,119555.76
1.3,57445.28
6.3,70050.67
9.2,90730.89
9.9,89261.72
9.5,123712.62
0.3,127795.1
7.8,95551.92
4.1,108157.85
4.1,142616.83
8.9,40860.22
1.1,76284.81
5.9,89120.66
3.6,139434.85
6.1,82586.12
5.2,113014.03
3.8,68534.32
1.2,143472.4
4.9,47640.57
4.0,124083.34
3.4,112920.05
1.6,82490.76
9.4,110230.4
4.1,49452.3
0.2,46425.18
5.8,103835.64
8.0,41466.7
4.8,134206.66
7.2,88341.53
1.4,98841.69
2.7,66412.15
0.9,54085.22
3.2,70458.7
8.8,96777.82
6.2,148290.2
1.2,94705.62
0.3,101275.03
2.7,44206.96
5.4,107630.0
0.7,60070.05
1.6,62589.42
4.2,134484.23
3.1,58317.04
3.2,79755.17
8.0,51902.29
5.0,70117.5
4.7,140279.44
3.5,84087.12
9.9,74523.0
6.3,59413.86
0.5,93794.65
9.9,48148.09
4.1,81728.63
5.5,108111.23
2.0,107942.44
3.0,119186.6
6.1,106902.08
3.3,69662.75
0.9,135223.36
6.1,127621.56
3.4,91087.35
1.7,109142.52
4.6,66306.17
4.5,111094.24
7.7,43545.29
1.2,102563.74
8.3,54256.0
3.7,76870.16
2.0,68359.07
7.9,60794.54
0.2,41747.39
6.1,136873.83
5.0,70660.82
2.3,79068.17
3.2,121933.26
5.3,55349.87
2.6,82991.7
7.1,44159.23
7.2,61610.6
5.3,138895.64
4.2,121196.23
3.4,92341.84
3.8,63426.71
0.7,50526.59
3.8,143749.92
7.4,136549.82
6.3,141444.37
5.3,67720.93
9.3,73418.1
3.4,53511.29
6.3,70012.3
3.1,143792.34
6.6,106679.41
2.2,145815.95
8.1,111768.24
4.8,123338.3
0.1,65670.63
3.8,140180.43
1.2,140938.55
5.2,115998.39
9.9,91645.41
2.8,81844.34
6.9,138506.27
7.3,126825.65
9.1,144322.03
4.7,143437.86
3.7,148405.22
3.1,89799.21
9.1,111137.06
7.1,111256.73
2.6,146417.94
1.2,60237.44
9.8,66297.07
6.0,142412.51
0.7,128369.8
4.4,93083.02
2.9,79457.44
8.3,97035.22
4.1,85247.68
4.0,89788.09
7.4,74347.39
3.2,41673.59
4.0,90994.49
4.2,42312.66
4.4,73435.21
9.6,144393.73
1.7,126257.14
7.1,109369.47
3.6,127709.02
1.0,147610.7
4.8,40578.93
6.6,124264.51
1.5,95729.71
3.3,125068.47
0.3,144220.1
3.2,118668.5
2.1,138655.36
6.0,74009.81
5.3,52491.42
3.5,73882.34
5.0,118933.69
1.5,114276.88
9.1,102273.31
9.5,110502.31
5.5,41890.16
3.2,43297.04
5.7,109981.71
0.5,121057.93
8.1,59500.64
2.1,120062.61
9.6,72704.75
5.1,121743.86
4.7,93259.15
8.7,80000.22
3.9,99612.17
7.9,77349.75
5.8,77501.48
1.4,121422.01
4.1,127452.73
8.7,100765.19
3.5,147294.26
4.7,89143.85
0.2,146453.06
8.3,103517.79
0.8,78632.44
10.0,108110.63
3.8,53351.38
9.7,149661.82
1.2,120127.56
8.4,120857.21
6.7,52398.78
7.7,48592.8
0.9,125598.89
6.7,65421.09
1.1,44518.59
5.3,115102.38
6.5,111763.23
8.0,120269.55
3.8,134420.48
8.2,64800.78
2.2,63829.45
4.1,103254.54
1.2,44479.64
4.3,79833.89
1.6,130470.01
5.7,42053.31
7.2,50387.14
7.2,149220.54
2.2,108460.45
8.7,96843.19
9.9,87504.62
8.4,118063.49
1.0,80356.15
3.3,69053.45
5.8,76449.87
8.3,129335.2
5.9,141789.66
9.9,72314.52
8.0,78201.48
3.1,71903.49
0.7,120377.05
0.4,120814.18
4.3,129224.33
5.9,56979.16
8.6,116829.11
8.1,119728.77
0.2,41656.6
8.4,142485.22
8.6,92953.33
8.4,78883.04
7.9,77078.65
8.2,127955.31
0.1,146776.83
5.5,66131.14
9.6,149599.07
7.6,131236.06
3.4,102009.55
0.1,93078.44
9.8,104623.54
6.3,43936.5
4.3,76343.91
7.9,89004.48
9.1,98488.29
2.5,42326.99
8.8,65883.93
1.6,100792.93
4.6,144927.76
5.6,64435.08
6.2,94845.74
6.6,141295.49
1.7,71738.68
2.9,110852.59
8.1,133816.31
3.7,119347.46
6.7,99907.09
4.3,60242.58
5.9,78344.38
8.4,110028.01
2.2,130905.27
7.7,73081.85
7.0,85835.31
3.9,62179.62
9.2,145821.29
0.4,117933.78
9.9,41416.55
1.0,106352.67
9.2,41074.33
5.9,64834.71
2.1,111418.84
9.0,117366.3
9.4,92967.08
0.1,99174.42
3.2,117385.09
0.5,69729.59
2.8,87665.83
7.8,121014.47
4.0,143932.71
9.1,138320.19
8.7,82141.64
6.1,131022.23
5.0,73874.42
2.1,95123.56
2.3,118376.55
9.7,101307.54
5.1,78001.53
9.3,113224.54
3.4,99164.5
1.9,124127.2
4.9,121130.04
1.3,65036.04
9.3,146860.75
2.4,114436.22
2.2,75823.04
5.4,136559.51
8.2,44857.98
9.0,82124.21
9.8,88122.82
0.2,149064.49
9.1,58747.11
2.7,42542.2
6.2,141096.43
7.2,123336.45
7.9,67989.97
9.1,46095.62
7.5,42108.76
7.7,81541.66
7.9,108605.07
2.5,116263.18
2.7,76799.08
3.9,89884.04
2.0,126916.67
2.8,40382.26
8.0,147471.32
0.3,137864.2
4.4,148158.5
5.5,114350.29
8.0,147970.22
6.3,67714.47
9.1,118019.27
8.8,48609.73
7.3,86060.9
7.5,46818.71
2.3,137812.78
8.9,76627.64
4.7,120362.37
1.1,100482.07
1.8,57851.21
8.5,82499.23
8.5,89795.92
5.4,104473.31
3.2,140656.7
6.7,111880.23
3.3,100611.75
4.2,102698.39
9.6,45660.28
7.4,76717.78
8.6,102357.51
0.9,102161.48
7.4,112046.07
9.1,117480.49
0.9,63037.76
4.2,71944.43
6.5,75413.41
7.2,63848.67
2.5,90725.32
4.4,135150.85
0.0,89717.39
4.7,87173.73
5.5,116184.47
8.7,111306.52
5.1,65228.84
0.1,79744.03
9.2,147464.97
5.8,108182.85
8.5,143414.91
7.5,118901.88
9.2,91023.92
4.8,98644.31
8.7,118559.2
7.2,122230.61
9.5,149538.81
3.8,123455.54
8.4,40343.5
7.9,46885.25
2.2,116745.51
3.8,57140.14
0.5,95234.85
2.2,82740.18
5.2,101394.45
9.7,53981.8
3.9,90570.41
0.8,107182.12
0.5,84151.62
4.0,88155.32
4.9,114756.96
9.5,44754.08
1.1,54158.31
4.7,133430.35
6.9,122820.93
4.4,130172.31
8.2,110809.84
8.2,87631.28
3.5,55085.47
5.4,91075.5
1.7,128566.56
0.3,93663.73
8.4,140010.32
5.1,90836.39
3.4,122423.44
1.2,109850.11
0.6,57572.44
8.7,135186.57
0.4,96496.73
8.6,111806.44
2.8,133194.38
5.0,42272.31
2.2,127022.73
7.6,141308.76
8.7,149170.28
2.6,135671.01
8.6,132050.99
0.4,93773.68
5.5,70320.08
0.0,87740.91
9.6,132734.02
3.7,59682.35
9.9,46630.43
3.6,121742.96
3.8,127176.89
6.5,112433.41
4.7,43958.08
8.7,95987.77
1.1,44389.81
8.3,87916.08
0.9,105947.18
0.7,92051.38
9.8,54750.45
3.9,111045.48
2.4,108965.16
5.8,48798.96
5.5,109293.73
9.6,76006.4
6.4,66695.6
4.0,145808.13
5.5,111245.12
0.0,58661.61
9.9,75410.52
4.7,144282.28
3.0,79784.87
6.0,55955.81
7.2,67500.36
5.8,121874.64
5.1,117823.1
4.3,121133.21
6.4,119185.35
6.2,51900.02
6.6,126788.47
4.0,59998.45
4.2,135685.67
4.3,43518.92
1.8,146710.03
3.5,67009.99
6.9,75506.41
9.7,100856.02
2.1,64328.0
4.1,62678.06
2.9,84716.62
8.4,137579.02
2.0,145426.26
6.0,71707.08
2.9,76667.03
8.3,136102.24
4.4,56689.67
4.9,115681.47
2.7,81661.86
4.4,132207.02
7.3,74959.81
7.6,124282.04
8.7,83137.13
4.3,47980.7
5.8,105648.03
2.9,79914.89
6.2,58962.02
9.1,88901.96
0.0,56918.71
9.1,142824.93
1.6,122390.47
6.7,45695.61
8.2,60233.88
2.1,118796.94
8.7,44024.18
0.4,89090.63
3.8,61470.48
7.0,130976.97
1.2,142053.22
2.7,69714.76
1.2,46288.57
5.6,126835.89
9.7,46122.65
2.6,146491.86
1.1,84203.22
9.3,129978.47
6.7,118704.36
9.2,61779.93
6.9,93655.15
1.6,68222.53
0.7,148429.01
7.7,143416.37
5.7,63002.75
1.5,61747.26
10.0,91132.15
1.0,46299.64
2.2,78421.29
6.1,131764.01
4.6,53248.22
5.5,54833.39
9.2,106081.67
5.3,113711.41
8.1,80305.15
2.8,46516.41
1.5,72542.68
0.1,133172.29
7.0,42992.4
1.1,127322.49
7.2,42598.44
4.1,111879.29
5.3,100679.7
6.9,79246.73
7.1,131980.11
7.7,69785.04
5.6,110126.6
6.9,51543.96
1.8,92186.96
9.5,83725.9
4.5,131976.33
7.5,71676.81
4.2,83527.91
1.4,92868.4
9.2,65206.16
7.2,97021.09
9.6,70733.67
4.4,82643.19
4.9,89374.95
1.7,121503.64
2.2,130373.21
3.0,83206.57
8.0,145526.76
9.7,130949.63
0.8,124874.44
8.8,128140.8
2.9,141871.6
7.8,81035.18
8.3,134202.65
0.3,91309.69
3.9,78211.44
9.4,71620.3
8.3,144486.74
8.5,40370.45
7.7,42363.24
1.0,72247.88
2.0,132664.38
8.0,113495.64
5.1,101371.13
3.8,144762.65
5.9,122102.97
7.3,130547.95
7.6,62858.68
8.9,126272.96
3.4,141490.16
0.0,122613.7
2.2,61627.41
7.3,56915.07
6.2,98135.68
4.8,102929.92
0.8,111026.87
9.7,104908.13
5.6,84008.42
9.3,63503.87
5.1,91740.79
7.9,90591.32
2.9,47219.56
2.6,43129.94
9.4,142223.56
0.9,69292.41
9.5,46470.54
8.3,103411.42
4.3,124980.53
6.4,85061.57
2.6,125210.3
6.3,136168.39
9.9,115588.65
5.5,123023.24
4.1,102381.26
3.6,128397.5
5.3,145342.33
1.5,128910.7
5.6,83748.9
5.5,148195.2
8.3,127631.02
2.4,132777.62
0.3,109972.47
6.9,120971.37
8.9,107782.37
1.6,149679.1
7.5,66616.23
4.3,131580.88
4.8,41808.62
0.1,78291.63
2.8,67446.47
5.6,49732.99
5.5,136526.58
9.6,54314.62
6.7,82120.53
0.1,125460.01
9.8,88635.64
5.6,76234.59
5.4,59108.24
5.8,70038.23
2.0,133095.34
7.5,65362.31
3.9,79305.69
2.6,98999.28
9.0,130673.24
0.2,46713.87
3.1,73275.69
8.1,94651.08
3.9,115935.51
7.6,42387.89
4.2,134356.48
0.3,95864.18
9.3,82943.56
0.2,114333.37
3.6,54535.4
2.0,143634.09
7.2,76272.39
7.2,105836.92
4.3,52381.49
6.3,104273.94
1.4,70738.87
4.3,144609.51
0.7,133314.63
8.2,45283.85
0.2,144444.9
7.4,65633.5
9.1,123002.77
0.1,55003.16
8.8,128411.21
6.7,119246.06
2.3,59687.89
5.7,92243.2
0.5,111108.04
9.1,52920.17
3.9,118288.38
6.7,60171.85
1.0,82736.43
7.4,90731.89
4.2,70491.04
10.0,69407.26
7.7,141278.77
8.6,139267.53
6.1,130388.15
7.9,42876.79
6.3,93483.7
10.0,125181.02
9.3,84892.16
3.1,86875.7
5.9,141152.67
7.6,72422.43
6.8,45867.66
5.4,123398.24
7.8,79500.09
9.4,120873.76
6.7,78046.72
6.0,49622.09
2.3,58678.54
3.8,144858.99
8.0,137727.89
0.8,141643.77
8.4,93774.65
0.1,77401.87
2.1,47528.71
5.6,84767.11
8.5,60365.71
5.8,143597.9
7.3,71915.87
2.1,95641.89
5.6,94499.54
2.1,45932.55
6.1,92983.4
5.2,121003.27
3.9,89706.51
6.8,92886.41
5.8,49617.47
6.8,86645.54
6.9,59485.81
6.6,115333.13
6.6,91995.28
4.1,75910.43
4.1,128195.6
9.8,40094.88
4.4,70101.62
4.5,84491.65
0.9,124869.74
9.0,108172.43
1.0,102174.14
0.5,49200.14
6.2,144669.4
4.8,103722.06
8.3,57126.76
0.7,85689.93
7.8,114827.52
4.4,124107.01
1.8,127097.41
1.2,55607.65
9.4,136850.77
9.8,125745.14
5.8,40271.72
6.0,91439.56
5.7,78196.73
7.7,131582.36
7.2,137815.77
8.1,126720.23
7.5,99144.3
9.5,125265.18
0.5,87896.52
3.5,84263.46
3.1,127659.81
9.2,71967.87
7.9,112431.21
0.8,96315.78
3.3,134566.75
3.7,76264.81
9.1,130628.86
1.4,55143.25
0.3,100336.44
3.8,81530.22
6.1,127588.92
9.0,98638.55
9.6,128676.26
8.9,108809.14
4.7,96152.05
9.5,62026.24
9.0,131337.82
8.3,53025.41
1.0,135298.65
4.3,59871.45
4.1,49856.0
4.1,82745.6
3.1,95622.57
5.5,91807.23
2.2,68764.33
0.8,130046.18
4.0,81073.83
5.5,99304.45
0.9,95616.99
4.5,127820.22
3.8,41767.93
2.3,144076.92
1.0,58520.61
6.1,147543.72
4.4,133569.66
8.7,114057.9
5.6,61710.08
8.6,93239.4
9.9,107671.92
1.1,46079.77
1.3,120355.78
3.7,144538.04
8.9,116759.56
4.7,138247.82
4.6,149492.59
3.3,116152.1
6.1,72781.36
0.9,101836.67
7.2,135616.01
7.4,97636.06
2.5,84679.64
9.4,72200.15
0.8,135237.4
0.9,149198.15
1.2,142024.73
2.6,138444.91
5.1,133392.78
1.6,148264.9
0.5,71851.51
5.9,135960.16
0.5,54366.96
9.1,89033.13
6.1,110322.17
8.8,145851.03
9.6,90252.68
0.5,92654.32
6.8,130247.82
3.8,121077.38
6.1,137676.81
3.7,71908.61
2.2,141313.78
6.4,103246.62
9.7,42058.6
4.7,84241.51
3.9,91335.5
3.1,107586.05
5.4,44548.62
6.8,146824.45
9.8,42667.8
7.2,122524.01
1.7,129479.04
4.2,136235.29
1.8,139992.44
3.5,134107.68
5.7,78029.72
4.1,140186.93
0.7,95953.74
7.8,42309.4
1.7,125901.71
6.1,149764.69
8.3,148363.62
7.2,81526.35
4.6,130413.44
8.2,93345.98
7.3,68029.36
8.8,72547.39
1.0,120196.47
0.7,123750.84
7.0,52163.6
0.0,72367.71
2.4,66874.13
5.6,118617.94
7.8,139755.57
9.5,60453.17
7.8,135386.64
5.8,67226.02
9.7,120524.05
9.4,70450.98
1.0,128487.76
2.5,100494.32
1.8,109928.35
8.6,143251.86
2.1,122465.48
4.9,96748.89
5.2,50956.7
7.5,142775.21
8.8,104127.4
6.8,45952.14
9.1,109493.55
0.1,76655.38
9.1,119930.99
9.3,78465.91
1.6,121749.19
0.3,114509.2
1.0,129654.52
2.4,127559.9
3.2,102841.85
5.1,140383.03
0.2,44651.96
2.6,107107.86
1.9,77653.41
7.7,72199.54
4.9,77177.77
3.4,68175.88
2.7,53147.56
8.4,80251.25
5.0,112851.59
1.4,88286.07
4.9,97937.94
3.2,57431.33
0.2,92831.12
1.7,72596.54
8.7,68899.49
2.4,64369.36
5.7,47630.27
6.0,62165.14
5.6,142719.85
2.2,131234.04
2.8,130585.8
9.0,146244.12
0.4,149174.45
1.2,124454.1
0.2,83404.34
1.1,104885.98
2.7,93971.13
8.5,120662.68
1.4,44085.76
8.1,92648.43
9.8,79851.06
2.0,75768.18
7.4,98031.43
10.0,102887.7
5.2,137293.98
4.8,98873.3
8.1,105662.37
7.5,89444.12
6.0,138227.55
8.2,64874.85
4.5,127366.56
3.5,75198.78
7.6,124143.95
5.4,88649.1
1.9,124943.1
6.2,85151.25
6.2,104339.14
4.6,111694.77
5.8,139948.48
0.4,144723.13
0.2,78726.0
8.5,144657.31
3.1,141032.02
8.7,66344.31
2.8,95543.01
4.6,147936.31
9.6,52098.27
9.3,86617.56
6.8,70781.02
7.9,66300.93
2.9,140085.3
1.5,146215.63
4.8,132100.07
0.6,85367.34
0.4,60898.94
0.3,89174.4
4.9,111476.3
6.1,56558.45
9.8,71162.57
0.2,111073.46
9.7,112029.38
8.7,69462.31
7.0,149469.94
9.3,63517.68
1.8,112408.45
4.4,146526.25
7.1,81479.82
1.6,142717.64
3.8,72879.26
1.0,136497.52
3.4,105130.23
3.2,75349.76
1.4,78334.01
0.4,139989.47
3.9,62813.97
2.3,77092.87
5.0,47326.56
6.2,121232.22
3.2,113330.08
9.6,89536.68
5.5,87683.56
1.9,142693.02
2.3,78460.97
8.6,106464.07
0.6,127138.6
5.3,148492.27
9.8,85222.14
4.8,109458.07
9.9,49841.52
7.7,127025.03
8.6,105936.28
4.8,106628.96
4.2,108934.47
8.8,52231.03
2.4,142571.88
5.1,68616.96
4.1,138979.82
3.3,84898.16
7.9,112375.53
4.8,91920.59
5.8,96371.71
6.5,62798.09
1.7,144584.84
8.4,64491.6
3.0,62082.8
2.8,80991.22
3.6,70284.3
1.4,86057.27
8.2,141603.87
2.1,64473.66
2.3,138675.09
4.5,45324.76
3.6,87854.83
7.5,43461.37
7.1,132058.28
5.9,108943.2
9.5,100071.36
3.9,100933.2
1.5,101861.28
4.3,146758.54
6.2,57800.81
2.6,82047.13
5.2,92587.78
5.7,66234.25
3.3,134336.14
1.8,48107.74
1.1,124002.82
3.7,73063.56
9.8,102010.24
0.6,81792.53
8.6,67507.19
9.9,73878.13
1.0,87457.18
4.8,118540.52
8.8,71347.82
9.4,144279.65
2.3,102776.49
6.7,99578.8
0.0,104787.44
4.9,134845.84
8.8,69503.44
1.5,55170.25
3.9,125078.82
1.7,123967.17
1.8,47046.17
8.0,125775.26
9.3,89983.65
5.0,102743.12
3.5,128139.57
2.8,106651.59
4.1,124392.02
0.9,46291.83
9.6,42399.74
6.0,40579.93
5.3,64760.09
3.2,104545.23
2.2,101418.81
9.0,81587.36
8.1,46413.13
7.0,118643.24
5.5,86904.73
6.3,114541.74
5.1,82320.79
0.4,104385.25
2.5,142134.74
3.8,87339.48
0.2,101869.75
7.2,105930.29
8.5,130569.69
8.5,117067.43
3.6,57955.98
3.7,87171.52
7.9,61672.05
3.6,136544.21
1.0,128170.99
6.1,103077.41
4.0,93840.94
3.5,133093.13
2.9,81541.18
5.1,55516.33
9.4,139935.81
3.4,61990.49
1.4,52065.72
5.0,88095.25
1.4,143711.04
0.3,127971.45
0.7,58825.84
2.7,149840.38
5.1,122748.81
6.3,143795.46
0.4,124518.41
1.1,55858.9
7.0,89373.15
2.4,71738.31
8.6,133120.01
1.2,133201.69
1.8,114236.72
9.9,110806.73
2.1,93138.31
2.1,65973.32
6.1,98005.16
3.1,111413.79
0.4,84439.29
2.3,127910.07
5.0,116734.57
4.8,80132.52
5.4,119046.67
7.6,136577.25
9.8,104323.33
9.1,81180.08
1.4,72920.6
2.2,105688.73
7.4,52204.57
8.8,73651.09
7.7,45519.56
3.6,70188.75
6.1,50951.66
3.5,46771.46
5.2,53130.76
2.9,127609.73
10.0,42526.46
7.7,119663.86
8.7,140906.09
2.1,65166.94
0.8,41685.52
2.2,86285.08
8.5,149404.24
0.5,107549.27
0.7,121686.83
1.9,63378.11
3.6,54273.67
6.8,97805.76
6.9,144817.78
6.5,69063.72
6.9,56982.49
8.6,90507.69
7.9,109368.82
8.6,122821.52
6.4,149430.53
4.7,108726.12
7.0,51088.67
2.1,104412.05
9.1,64355.34
3.4,79997.39
7.2,111762.37
3.1,149558.76
4.0,40487.57
9.3,85482.72
0.9,86692.59
3.2,62269.32
6.1,71264.84
9.8,90564.94
7.8,133298.28
0.7,87173.79
1.1,84467.18
3.2,61215.41
7.4,62348.45
0.1,48791.82
4.8,72139.26
8.2,61357.12
1.0,75121.89
6.1,86147.43
9.9,140282.06
4.3,53650.98
8.6,85905.09
3.6,121450.61
1.1,124581.3
8.7,59620.81
2.9,46710.91
1.9,112591.19
1.2,115610.38
5.6,144324.45
5.3,118385.04
5.3,74442.95
8.6,137949.23
3.8,68305.1
7.0,70062.68
1.5,68924.22
8.0,132618.18
5.0,91141.09
4.4,52413.33
5.9,79491.47
6.7,106560.9
0.8,93274.78
8.6,137702.71
0.5,41177.32
5.3,125254.23
3.2,128352.04
4.1,56753.62
3.9,55998.8
8.8,72526.2
7.5,142132.82
4.0,59171.56
7.3,75161.37
0.7,133749.02
7.5,81963.08
3.6,113023.85
1.5,121875.7
7.3,61698.75
9.4,63097.21
1.8,78688.38
3.8,85833.85
6.4,149976.53
0.4,130486.42
6.1,79535.67
3.2,148100.77
6.3,142709.49
4.0,147308.15
3.8,113548.23
8.9,47521.16
4.4,145429.72
8.5,99008.91
0.6,139537.32
8.6,138568.11
6.2,55671.23
9.6,46120.18
7.4,115021.63
2.6,71297.35
7.4,62376.54
6.0,95084.0
7.2,66687.7
7.0,60515.27
9.0,120087.81
9.3,71034.99
4.6,141953.33
